58966,Сливен,Котел,с. Пъдарево
58972,Търговище,Омуртаг,с. Пъдарино
58983,Пловдив,Брезово,с. Пъдарско
58997,Кърджали,Кърджали,с. Пъдарци
59015,Бургас,Средец,с. Пънчево
59029,Търговище,Омуртаг,с. Първан
59032,Пловдив,Родопи,с. Първенец
59046,Ямбол,Стралджа,с. Първенец
59054,Кърджали,Кирково,с. Първенци
59063,Кърджали,Кирково,с. Първица
59077,Благоевград,Петрич,с. Първомай
59080,Пловдив,Първомай,гр. Първомай
59094,Велико Търново,Горна Оряховица,с. Първомайци
59104,Габрово,Трявна,с. Пържиграх
59118,Монтана,Берковица,с. Пърличево
59121,Велико Търново,Велико Търново,с. Пъровци
59135,Габрово,Габрово,с. Пъртевци
59152,Габрово,Дряново,с. Пърша
59166,Стара Загора,Опан,с. Пъстрен
59170,Стара Загора,Стара Загора,с. Пъстрово
59183,Хасково,Свиленград,с. Пъстрогор
59197,Хасково,Ивайловград,с. Пъстроок
59207,Хасково,Стамболово,с. Пътниково
59210,Хасково,Симеоновград,с. Пясъчево
59224,Пазарджик,Сърница,с. Побит камък
59300,Габрово,Габрово,с. Продановци
59313,Смолян,Баните,с. Планинско
59327,Габрово,Габрово,с. Поток
59330,Благоевград,Белица,с. Палатик
59344,Смолян,Златоград,с. Пресока
59358,Кюстендил,Сапарева баня,с. Паничище
59361,Кърджали,Момчилград,с. Прогрес
59375,Пазарджик,Панагюрище,с. Панагюрски колонии
59402,Добрич,Добрич-селска,с. Полковник Минково
59416,Разград,Разград,с. Пороище
61011,Видин,Белоградчик,с. Рабиша
61025,Хасково,Стамболово,с. Рабово
61039,Видин,Бойница,с. Раброво
61042,Бургас,Созопол,с. Равадиново
61056,Бургас,Несебър,с. Равда
61063,Кърджали,Момчилград,с. Равен
61073,Варна,Провадия,с. Равна
61090,Монтана,Чипровци,с. Равна
61100,София,Годеч,с. Равна
61114,Бургас,Созопол,с. Равна гора
61128,Варна,Аврен,с. Равна гора
61131,Хасково,Свиленград,с. Равна гора
61145,Бургас,Бургас,с. Равнец
61159,Добрич,Генерал Тошево,с. Равнец
61162,Смолян,Мадан,с. Равнил
61176,Смолян,Мадан,с. Равнища
61189,София,Правец,с. Равнище
61193,Смолян,Рудозем,с. Равнината
61203,Разград,Кубрат,с. Равно
61217,Велико Търново,Златарица,с. Равново
61220,Пазарджик,Брацигово,с. Равногор
61234,Смолян,Мадан,с. Равно нивище
61248,София,Елин Пелин,с. Равно поле
61251,Търговище,Антоново,с. Равно село
61265,Варна,Вълчи дол,с. Радан войвода
61279,Велико Търново,Полски Тръмбеш,с. Раданово
61296,Габрово,Дряново,с. Раданчето
61306,Варна,Аксаково,с. Радево
61310,Сливен,Нова Загора,с. Радево
61323,Габрово,Трявна,с. Радевци
61340,Сливен,Нова Загора,с. Радецки
61354,Перник,Радомир,с. Радибош
61368,Хасково,Димитровград,с. Радиево
61371,Пазарджик,Пещера,с. Радилово
61385,Разград,Разград,с. Радинград
61409,Габрово,Трявна,с. Радино
61412,Пловдив,Марица,с. Радиново
61426,Плевен,Плевен,с. Радишево
61435,Велико Търново,Велико Търново,с. Радковци
61443,Шумен,Шумен,с. Радко Димитриево
61457,Кюстендил,Кюстендил,с. Радловци
61460,Стара Загора,Раднево,гр. Раднево
61488,Враца,Роман,с. Радовене
61491,Хасково,Тополовград,с. Радовец
61501,Перник,Трън,с. Радово
61515,Велико Търново,Елена,с. Радовци
61529,Габрово,Дряново,с. Радовци
61546,Габрово,Трявна,с. Радоевци
61563,Бургас,Средец,с. Радойново
61577,Перник,Радомир,гр. Радомир
61580,Плевен,Червен бряг,с. Радомирци
61594,София,Ботевград,с. Радотина
61604,София,Самоков,с. Радуил
61618,Перник,Перник,с. Радуй
61621,София,Сливница,с. Радуловци
61635,Стара Загора,Мъглиж,с. Радунци
61649,Габрово,Трявна,с. Раевци
61652,София,Годеч,с. Разбоище
61666,Бургас,Руен,с. Разбойна
61676,Търговище,Търговище,с. Разбойна
61697,Шумен,Хитрино,с. Развигорово
61707,Монтана,Вълчедръм,с. Разград
61710,Разград,Разград,гр. Разград
61724,Силистра,Дулово,с. Раздел
61738,Ямбол,Елхово,с. Раздел
61741,Варна,Белослав,с. Разделна
61755,Стара Загора,Гълъбово,с. Разделна
61769,Търговище,Антоново,с. Разделци
61772,Благоевград,Струмяни,с. Раздол
61791,Стара Загора,Опан,с. Княжевско
61807,София,Правец,с. Разлив
61813,Благоевград,Разлог,гр. Разлог
61830,Велико Търново,Златарица,с. Разсоха
61844,Хасково,Свиленград,с. Райкова могила
61861,Велико Търново,Велико Търново,с. Райковци
61875,Разград,Исперих,с. Райнино
61889,Хасково,Димитровград,с. Райново
61892,Велико Търново,Елена,с. Райновци
61902,Габрово,Габрово,с. Райновци
61916,Габрово,Трявна,с. Райнушковци
61922,София,Самоков,с. Райово
61933,Враца,Криводол,с. Ракево
61947,Перник,Ковачевци,с. Ракиловци
61950,Плевен,Червен бряг,с. Ракита
61964,София,Сливница,с. Ракита
61978,Благоевград,Симитли,с. Ракитна
61995,Стара Загора,Стара Загора,с. Ракитница
62004,Пазарджик,Ракитово,гр. Ракитово
62013,Бургас,Айтос,с. Раклиново
62027,Бургас,Карнобат,с. Раклица
62044,Видин,Макреш,с. Раковица
62058,Кюстендил,Невестино,с. Раково
62061,Сливен,Сливен,с. Раково
62075,Пловдив,Раковски,гр. Раковски
62089,Разград,Разград,с. Раковски
62092,Добрич,Каварна,с. Раковски
62102,Бургас,Несебър,с. Раковсково
62116,Плевен,Плевен,с. Ралево
62120,Габрово,Трявна,с. Ралевци
62133,Велико Търново,Елена,с. Ралиновци
62147,Кърджали,Момчилград,с. Ралица
62164,Търговище,Търговище,с. Ралица
62178,Кърджали,Крумовград,с. Раличево
62181,Кюстендил,Кюстендил,с. Раненци
62195,Кърджали,Кърджали,с. Рани лист
62205,Перник,Трън,с. Рани луг
62219,Перник,Перник,с. Расник
62222,Монтана,Медковец,с. Расово
62236,Кърджали,Кирково,с. Растник
62245,Габрово,Габрово,с. Раховци
62253,Габрово,Габрово,с. Рачевци
62267,Габрово,Трявна,с. Рачовци
62270,Велико Търново,Велико Търново,с. Рашевци
62284,Кюстендил,Невестино,с. Рашка Гращица
62298,София,Ботевград,с. Рашково
62308,Габрово,Трявна,с. Рашовите
62311,Монтана,Берковица,с. Рашовица
62325,Велико Търново,Елена,с. Раювци
62339,Видин,Белоградчик,с. Раяновци
62342,София,Драгоман,с. Раяновци
62356,Перник,Земен,с. Раянци
62360,Велико Търново,Елена,с. Ребревци
62373,Перник,Брезник,с. Ребро
62387,София,Своге,с. Реброво
62390,Враца,Мездра,с. Ребърково
62400,Габрово,Габрово,с. Редешковци
62414,София,Своге,с. Редина
62428,Кюстендил,Кюстендил,с. Режинци
62431,Велико Търново,Златарица,с. Резач
62445,Кърджали,Кърджали,с. Резбарци
62459,Бургас,Царево,с. Резово
62462,Смолян,Смолян,с. Река
62476,Велико Търново,Златарица,с. Рекичка
62486,София,Самоков,с. Рельово
62493,Видин,Чупрене,с. Репляна
62503,Плевен,Червен бряг,с. Реселец
62517,Велико Търново,Велико Търново,с. Ресен
62520,Кюстендил,Сапарева баня,с. Ресилово
62534,Смолян,Смолян,с. Речани
62548,Бургас,Руен,с. Речица
62565,Перник,Трън,с. Реяновци
62579,Ловеч,Тетевен,с. Рибарица
62582,София,Етрополе,с. Рибарица
62596,Плевен,Долна Митрополия,с. Рибен
62606,Смолян,Баните,с. Рибен дол
62617,Кърджали,Крумовград,с. Рибино
62623,Благоевград,Петрич,с. Рибник
62637,Смолян,Рудозем,с. Рибница
62640,Благоевград,Гърмен,с. Рибново
62654,Кърджали,Джебел,с. Ридино
62668,Кърджали,Кърджали,с. Ридово
62671,Кюстендил,Рила,гр. Рила
62685,Кюстендил,Рила,ман. Рилски манастир
62699,Благоевград,Благоевград,с. Рилци
62712,Стара Загора,Раднево,с. Рисиманово
62726,Габрово,Дряново,с. Ритя
62732,Шумен,Смядово,с. Риш
62757,Ямбол,Тунджа,с. Робово
62760,Смолян,Смолян,с. Ровина
62774,Кърджали,Крумовград,с. Рогач
62788,Добрич,Балчик,с. Рогачево
62791,Видин,Ружинци,с. Роглец
62801,Кърджали,Джебел,с. Рогозари
62815,Враца,Хайредин,с. Рогозен
62829,Добрич,Генерал Тошево,с. Рогозина
62832,Хасково,Харманли,с. Рогозиново
62846,Кърджали,Джебел,с. Рогозче
62858,Пловдив,Марица,с. Рогош
62877,Велико Търново,Златарица,с. Родина
62880,Хасково,Хасково,с. Родопи
62894,Кърджали,Ардино,с. Родопско
62904,Бургас,Руен,с. Рожден
62918,Благоевград,Сандански,с. Рожен
62921,Ямбол,Тунджа,с. Роза
62935,Хасково,Ивайловград,с. Розино
62949,Пловдив,Карлово,с. Розино
62966,Пловдив,Брезово,с. Розовец
62973,Пазарджик,Брацигово,с. Розово
62983,Стара Загора,Казанлък,с. Розово
62997,Враца,Роман,гр. Роман
63001,София,Годеч,с. Ропот
63015,Бургас,Созопол,с. Атия
63029,Бургас,Созопол,с. Росен
63032,Пазарджик,Пазарджик,с. Росен
63046,Добрич,Генерал Тошево,с. Росен
63055,Бургас,Средец,с. Росеново
63063,Добрич,Добрич-селска,с. Росеново
63077,Търговище,Търговище,с. Росина
63080,Велико Търново,Павликени,с. Росица
63094,Добрич,Генерал Тошево,с. Росица
63104,Търговище,Омуртаг,с. Росица
63118,Велико Търново,Златарица,с. Росно
63121,София,Божурище,с. Росоман
63135,Варна,Дългопол,с. Рояк
63149,Стара Загора,Стара Загора,с. Лозен
63152,Перник,Перник,с. Рударци
63166,Бургас,Руен,с. Рудина
63170,Кърджали,Кърджали,с. Рудина
63197,Варна,Долни чифлик,с. Рудник
63207,Смолян,Рудозем,гр. Рудозем
63210,Габрово,Трявна,с. Руевци
63224,Бургас,Руен,с. Руен
63238,Пловдив,Куклен,с. Руен
63241,Търговище,Търговище,с. Руец
63255,Видин,Ружинци,с. Ружинци
63269,Шумен,Никола Козлево,с. Ружица
63272,Ямбол,Болярово,с. Ружица
63286,Силистра,Дулово,с. Руйно
63296,Габрово,Габрово,с. Руйчовци
63301,Стара Загора,Стара Загора,с. Руманя
63313,Хасково,Маджарово,с. Румелия
63327,Ловеч,Луковит,с. Румянцево
63330,Габрово,Дряново,с. Руня
63344,Стара Загора,Чирпан,с. Рупките
63358,Видин,Видин,с. Рупци
63361,Плевен,Червен бряг,с. Рупци
63375,Бургас,Руен,с. Рупча
63392,Кърджали,Черноочене,с. Русалина
63402,Кърджали,Ардино,с. Русалско
63416,Велико Търново,Велико Търново,с. Русаля
63427,Русе,Русе,гр. Русе
63447,Габрово,Дряново,с. Русиновци
63450,Враца,Мездра,с. Руска Бела
63464,Велико Търново,Велико Търново,с. Русковци
63478,Бургас,Камено,с. Русокастро
63481,Смолян,Мадан,с. Рустан
63495,Велико Търново,Елена,с. Руховци
63505,Кърджали,Крумовград,с. Ручей
63519,Перник,Брезник,с. Ръжавец
63522,София,Ихтиман,с. Ръжана
63536,Кюстендил,Кюстендил,с. Раждавица
63542,Благоевград,Петрич,с. Ръждак
63553,Пловдив,Калояново,с. Ръжево
63567,Пловдив,Калояново,с. Ръжево Конаре
63570,Стара Загора,Казанлък,с. Ръжена
63584,Хасково,Маджарово,с. Ръженово
63598,Бургас,Руен,с. Ръжица
63608,Кюстендил,Кюстендил,с. Ръсово
63611,Кърджали,Джебел,с. Рът
63639,Търговище,Омуртаг,с. Рътлина
63668,Русе,Сливо поле,с. Ряхово
63673,Габрово,Севлиево,с. Ряховците
63687,Пазарджик,Велинград,с. Рохлева
63690,Габрово,Габрово,с. Рязковци
63700,Видин,Брегово,с. Ракитница
63714,Кърджали,Джебел,с. Рожденско
65019,Варна,Дългопол,с. Сава
65022,Разград,Кубрат,с. Савин
65036,Ямбол,Тунджа,с. Савино
65047,Кюстендил,Кюстендил,с. Савойски
65067,Търговище,Попово,с. Садина
65070,Плевен,Долни Дъбник,с. Садовец
65084,Перник,Брезник,с. Садовик
65098,Кърджали,Момчилград,с. Садовица
65108,Благоевград,Хаджидимово,с. Садово
65111,Бургас,Сунгурларе,с. Садово
65125,Варна,Аврен,с. Садово
65139,Пловдив,Садово,гр. Садово
65142,Кюстендил,Кюстендил,с. Сажденик
65156,Хасково,Тополовград,с. Сакарци
65162,Габрово,Дряново,с. Саласука
65173,Видин,Белоградчик,с. Салаш
65187,Шумен,Шумен,с. Салманово
65190,Кърджали,Крумовград,с. Самовила
65200,Велико Търново,Велико Търново,с. Самоводене
65214,Кърджали,Кирково,с. Самодива
65228,Кърджали,Кирково,с. Самокитка
65231,София,Самоков,гр. Самоков
65245,Кюстендил,Дупница,с. Самораново
65259,Варна,Бяла,с. Самотино
65262,Велико Търново,Велико Търново,с. Самсиите
65276,Разград,Самуил,с. Самуил
65288,Благоевград,Петрич,с. Самуилова крепост
65293,Благоевград,Петрич,с. Самуилово
65303,Сливен,Сливен,с. Самуилово
65317,Стара Загора,Стара Загора,с. Самуилово
65320,Плевен,Никопол,с. Санадиново
65334,Благоевград,Сандански,гр. Сандански
65348,Русе,Русе,с. Сандрово
65351,Бургас,Карнобат,с. Сан-Стефано
65365,Кюстендил,Сапарева баня,гр. Сапарева баня
65379,Кюстендил,Сапарева баня,с. Сапарево
65396,Враца,Мизия,с. Сараево
65406,Ямбол,Стралджа,с. Саранско
65419,София,Горна Малина,с. Саранци
65437,Пазарджик,Пазарджик,с. Сарая
65440,Благоевград,Сатовча,с. Сатовча
65454,Кърджали,Крумовград,с. Сбор
65468,Пазарджик,Пазарджик,с. Сбор
65471,Велико Търново,Полски Тръмбеш,с. Петко Каравелово
65485,Хасково,Ивайловград,с. Сборино
65499,Сливен,Твърдица,с. Сборище
65509,Русе,Иваново,с. Сваленик
65512,Кърджали,Кърджали,с. Сватбаре
65526,Пловдив,Брезово,с. Свежен
65534,Пазарджик,Велинград,с. Света Петка
65543,Добрич,Каварна,с. Свети Никола
65557,Търговище,Попово,с. Светлен
65560,Бургас,Средец,с. Светлина
65574,Хасково,Димитровград,с. Светлина
65588,Хасково,Тополовград,с. Светлина
65591,Перник,Ковачевци,с. Светля
65601,София (столица),Столична,с. Световрачене
65615,Силистра,Кайнарджа,с. Светослав
65629,Хасково,Стамболово,с. Светослав
65632,Велико Търново,Елена,с. Светославци
65646,Кърджали,Ардино,с. Светулка
65650,Разград,Исперих,с. Свещари
65663,София,Своге,с. Свидня
65677,Хасково,Свиленград,гр. Свиленград
65680,Габрово,Габрово,с. Свинарски дол
65704,Хасково,Ивайловград,с. Свирачи
65721,Хасково,Симеоновград,с. Свирково
65735,Габрово,Трявна,с. Свирци
65752,Търговище,Антоново,с. Свирчово
65766,Велико Търново,Свищов,гр. Свищов
65783,Бургас,Камено,с. Свобода
65797,Кърджали,Момчилград,с. Свобода
65807,Пазарджик,Стрелча,с. Свобода
65810,Стара Загора,Чирпан,с. Свобода
65824,Добрич,Добрич-селска,с. Свобода
65838,Стара Загора,Раднево,с. Свободен
65841,Кърджали,Черноочене,с. Свободиново
65855,Търговище,Антоново,с. Свободица
65869,София,Своге,гр. Своге
65872,София,Правец,с. Своде
65886,Разград,Кубрат,с. Севар
65890,Кърджали,Кърджали,с. Севдалина
65906,Добрич,Крушари,с. Северняк
65913,Добрич,Крушари,с. Северци
65927,Габрово,Севлиево,гр. Севлиево
65930,Благоевград,Струмяни,с. Седелец
65944,Кърджали,Момчилград,с. Седефче
65958,Сливен,Котел,с. Седларево
65961,Кърджали,Момчилград,с. Седлари
65975,Кърджали,Кърджали,с. Седловина
65989,Габрово,Габрово,с. Седянковци
65992,Разград,Лозница,с. Сейдол
66007,Габрово,Габрово,с. Сейковци
66010,Велико Търново,Велико Търново,с. Сеймените
66024,Кърджали,Кирково,с. Секирка
66038,Силистра,Дулово,с. Секулово
66041,Сливен,Сливен,с. Селиминово
66055,Благоевград,Благоевград,с. Селище
66069,Смолян,Смолян,с. Селище
66072,Перник,Перник,с. Селищен дол
66086,Хасково,Маджарово,с. Селска поляна
66103,Стара Загора,Мъглиж,с. Селце
66113,Добрич,Каварна,с. Селце
66127,Пловдив,Садово,с. Селци
66130,Смолян,Девин,с. Селча
66144,София,Ихтиман,с. Селянин
66158,Русе,Русе,с. Семерджиево
66161,Габрово,Габрово,с. Семерджиите
66175,Търговище,Антоново,с. Семерци
66189,Велико Търново,Велико Търново,с. Семковци
66202,Пазарджик,Септември,с. Семчиново
66216,Габрово,Севлиево,с. Сенник
66229,Русе,Ветово,гр. Сеново
66233,Хасково,Маджарово,с. Сеноклас
66247,Благоевград,Симитли,с. Сенокос
66250,Добрич,Балчик,с. Сенокос
66264,Пазарджик,Септември,гр. Септември
66278,Видин,Димово,с. Септемврийци
66281,Добрич,Каварна,с. Септемврийци
66295,Разград,Кубрат,с. Сеслав
66319,Пазарджик,Белово,с. Сестримо
66322,Благоевград,Петрич,с. Богородица
66336,Кърджали,Кърджали,с. Сестринско
66344,Габрово,Трявна,с. Сечен камък
66353,Шумен,Нови пазар,с. Сечище
66370,Хасково,Свиленград,с. Сива река
66384,Смолян,Смолян,с. Сивино
66398,Хасково,Ивайловград,с. Сив кладенец
66408,Бургас,Карнобат,с. Сигмен
66411,Хасково,Стамболово,с. Силен
66425,Силистра,Силистра,гр. Силистра
66439,Пазарджик,Септември,с. Симеоновец
66442,Видин,Видин,с. Цар Симеоново
66456,Ямбол,Тунджа,с. Симеоново
66460,Благоевград,Симитли,гр. Симитли
66473,Видин,Видин,с. Синаговци
66487,Хасково,Тополовград,с. Синапово
66490,Варна,Аврен,с. Синдел
66500,Кърджали,Момчилград,с. Синделци
66528,Бургас,Царево,с. Синеморец
66531,Шумен,Каолиново,с. Сини вир
66545,Кърджали,Крумовград,с. Синигер
66559,Пазарджик,Пазарджик,с. Синитово
66562,Кърджали,Ардино,с. Синчец
66576,Враца,Роман,с. Синьо бърдо
66585,Бургас,Средец,с. Синьо камене
66593,Разград,Лозница,с. Синя вода
66603,Кърджали,Кърджали,с. Сипей
66617,Враца,Борован,с. Сираково
66620,Добрич,Генерал Тошево,с. Сираково
66634,Хасково,Минерални бани,с. Сираково
66648,Перник,Ковачевци,с. Сирищник
66651,Пловдив,Родопи,с. Ситово
66665,Силистра,Ситово,с. Ситово
66679,Ямбол,Болярово,с. Ситово
66682,Бургас,Сунгурларе,с. Скала
66696,Силистра,Дулово,с. Скала
66706,Бургас,Руен,с. Скалак
66716,Кърджали,Крумовград,с. Скалак
66723,Кърджали,Джебел,с. Скалина
66737,Ямбол,Тунджа,с. Скалица
66740,Кърджали,Кърджали,с. Скалище
66754,Кърджали,Кърджали,с. Скална глава
66768,Габрово,Дряново,с. Скалско
66771,Ловеч,Априлци,с. Скандалото
66785,Благоевград,Сандански,с. Склаве
66799,Ловеч,Ловеч,с. Скобелево
66809,Пловдив,Родопи,с. Скобелево
66812,Сливен,Сливен,с. Скобелево
66826,Стара Загора,Павел баня,с. Скобелево
66831,Хасково,Димитровград,с. Скобелево
66843,Видин,Димово,с. Скомля
66857,Габрово,Трявна,с. Скорците
66860,София,Ботевград,с. Скравена
66874,Благоевград,Гърмен,с. Скребатно
66888,Кюстендил,Бобошево,с. Скрино
66891,Кюстендил,Кюстендил,с. Скриняно
66901,Благоевград,Петрич,с. Скрът
66915,Пловдив,Марица,с. Скутаре
66929,Кърджали,Кърджали,с. Скърбино
66932,Хасково,Ивайловград,с. Славеево
66946,Добрич,Добрич-селска,с. Славеево
66957,Смолян,Смолян,с. Славейно
66963,Варна,Провадия,с. Славейково
66977,Габрово,Дряново,с. Славейково
66980,Ямбол,Елхово,с. Славейково
67009,Пазарджик,Септември,с. Славовица
67012,Плевен,Долна Митрополия,с. Славовица
67043,Монтана,Монтана,с. Славотин
67057,Ловеч,Угърчин,с. Славщица
67060,Ловеч,Ловеч,с. Славяни
67074,Стара Загора,Братя Даскалови,с. Славянин
67088,Плевен,Плевен,гр. Славяново
67091,Търговище,Попово,с. Славяново
67101,Хасково,Харманли,с. Славяново
67115,Бургас,Сунгурларе,с. Славянци
67129,Варна,Дългопол,с. Сладка вода
67132,Кърджали,Крумовград,с. Сладкодум
67146,Хасково,Свиленград,с. Сладун
67154,Стара Загора,Стара Загора,с. Сладък кладенец
67163,Перник,Брезник,с. Слаковци
67177,Ямбол,Тунджа,с. Сламино
67180,Видин,Видин,с. Слана бара
67194,Видин,Видин,с. Сланотрън
67218,Ловеч,Ловеч,с. Слатина
67221,Монтана,Берковица,с. Слатина
67235,Пловдив,Карлово,с. Слатина
67249,Силистра,Ситово,с. Слатина
67252,Кюстендил,Бобошево,с. Слатино
67266,Перник,Ковачевци,с. Слатино
67270,Благоевград,Сатовча,с. Слащен
67283,Шумен,Хитрино,с. Сливак
67297,Кърджали,Крумовград,с. Сливарка
67307,Бургас,Малко Търново,с. Сливарово
67310,Монтана,Лом,с. Сливата
67324,Ловеч,Ловеч,с. Сливек
67338,Сливен,Сливен,гр. Сливен
67341,Стара Загора,Мъглиж,с. Сливито
67355,Смолян,Баните,с. Сливка
67369,Благоевград,Кресна,с. Сливница
67372,София,Сливница,гр. Сливница
67386,Монтана,Медковец,с. Сливовик
67395,Велико Търново,Златарица,с. Сливовица
67400,Видин,Белоградчик,с. Сливовник
67413,Бургас,Средец,с. Сливово
67427,Габрово,Трявна,с. Сливово
67430,Смолян,Смолян,с. Сливово
67444,Русе,Сливо поле,гр. Сливо поле
67458,Перник,Трън,с. Слишовци
67461,Кюстендил,Кюстендил,с. Слокощица
67475,Велико Търново,Павликени,с. Сломер
67489,Варна,Аксаково,с. Слънчево
67492,Търговище,Антоново,с. Слънчовец
67502,Кърджали,Джебел,с. Слънчоглед
67516,Пазарджик,Стрелча,с. Смилец
67526,Силистра,Силистра,с. Смилец
67533,Габрово,Габрово,с. Смиловци
67547,Смолян,Смолян,с. Смилян
67550,Добрич,Шабла,с. Смин
67564,Монтана,Брусарци,с. Смирненски
67578,Русе,Ветово,с. Смирненски
67581,Хасково,Харманли,с. Смирненци
67595,Перник,Земен,с. Смиров дол
67619,Кюстендил,Невестино,с. Смоличано
67622,Добрич,Добрич-селска,с. Смолница
67636,София,Мирково,с. Смолско
67641,София,Годеч,с. Смолча
67653,Смолян,Смолян,гр. Смолян
67667,Монтана,Монтана,с. Смоляновци
67670,Ловеч,Ловеч,с. Смочан
67698,Кюстендил,Рила,с. Смочево
67708,Шумен,Смядово,гр. Смядово
67725,Бургас,Руен,с. Снежа
67739,Варна,Провадия,с. Снежина
67742,Кърджали,Кърджали,с. Снежинка
67756,Добрич,Генерал Тошево,с. Сноп
67767,Бургас,Руен,с. Снягово
67773,Добрич,Генерал Тошево,с. Снягово
67787,Велико Търново,Свищов,с. Совата
67790,Кюстендил,Кюстендил,с. Соволяно
67800,Бургас,Созопол,гр. Созопол
67828,Силистра,Главиница,с. Сокол
67831,Сливен,Нова Загора,с. Сокол
67845,Враца,Бяла Слатина,с. Соколаре
67859,Сливен,Котел,с. Соколарци
67862,Хасково,Ивайловград,с. Соколенци
67876,Бургас,Руен,с. Соколец
67882,Кърджали,Момчилград,с. Соколино
67893,Кърджали,Черноочене,с. Соколите
67903,Пловдив,Карлово,с. Соколица
67917,Добрич,Добрич-селска,с. Соколник
67920,Бургас,Карнобат,с. Соколово
67934,Габрово,Дряново,с. Соколово
67948,Ловеч,Ловеч,с. Соколово
67951,Добрич,Балчик,с. Соколово
67965,Смолян,Смолян,с. Соколовци
67979,Кърджали,Кърджали,с. Соколско
67982,Кърджали,Кърджали,с. Соколяне
67996,Габрово,Габрово,с. Солари
68000,Смолян,Смолян,с. Солища
68014,Кърджали,Кърджали,с. Солище
68028,Варна,Долни чифлик,с. Солник
68045,Плевен,Гулянци,с. Сомовит
68059,Перник,Брезник,с. Сопица
68062,Кюстендил,Бобошево,с. Сопово
68076,Ловеч,Угърчин,с. Сопот
68080,Пловдив,Сопот,гр. Сопот
68093,Смолян,Рудозем,с. Сопотот
68103,Добрич,Добрич-селска,с. Полковник Иваново
68117,Сливен,Сливен,с. Сотиря
68120,Кърджали,Джебел,с. Софийци
68134,София (столица),Столична,гр. София
68148,Враца,Мизия,с. Софрониево
68165,Габрово,Габрово,с. Спанци
68179,Монтана,Вършец,с. Спанчевци
68182,Стара Загора,Чирпан,с. Спасово
68196,Добрич,Генерал Тошево,с. Спасово
68210,Габрово,Габрово,с. Спасовци
68223,Благоевград,Сандански,с. Спатово
68237,Хасково,Минерални бани,с. Спахиево
68240,Кърджали,Ардино,с. Сполука
68254,Силистра,Силистра,с. Срацимир
68268,Видин,Грамада,с. Срацимирово
68271,Пазарджик,Панагюрище,с. Сребриново
68299,Силистра,Силистра,с. Сребърна
68309,Смолян,Неделино,с. Средец
68312,Стара Загора,Опан,с. Средец
68326,Добрич,Генерал Тошево,с. Средина
68336,Кърджали,Кърджали,с. Срединка
68357,Силистра,Кайнарджа,с. Средище
68388,Шумен,Каолиново,с. Средковец
68401,Бургас,Руен,с. Средна махала
68415,Кърджали,Черноочене,с. Среднево
68429,Велико Търново,Елена,с. Средни колиби
68432,Враца,Роман,с. Средни рът
68446,Стара Загора,Казанлък,с. Средногорово
68451,Смолян,Мадан,с. Средногорци
68463,Стара Загора,Чирпан,с. Средно градище
68480,Варна,Ветрино,с. Средно село
68494,Велико Търново,Златарица,с. Средно село
68504,Шумен,Шумен,с. Средня
68518,Видин,Чупрене,с. Средогрив
68521,Смолян,Смолян,с. Средок
68535,Кюстендил,Трекляно,с. Средорек
68549,Сливен,Сливен,с. Средорек
68552,Разград,Исперих,с. Средоселци
68566,Кърджали,Черноочене,с. Средска
68577,Кърджали,Кирково,с. Средско
68583,Хасково,Тополовград,с. Срем
68597,Кърджали,Ардино,с. Срънско
68607,Плевен,Долна Митрополия,с. Ставерци
68610,Добрич,Шабла,с. Стаевци
68624,Габрово,Трявна,с. Стайновци
68638,Смолян,Мадан,с. Стайчин дол
68641,Перник,Трън,с. Стайчовци
68655,Видин,Белоградчик,с. Стакевци
68669,Хасково,Димитровград,с. Сталево
68672,Монтана,Лом,с. Сталийска махала
68692,Хасково,Хасково,с. Стамболийски
68708,Велико Търново,Павликени,с. Стамболово
68713,Русе,Сливо поле,с. Стамболово
68727,Хасково,Стамболово,с. Стамболово
68730,Стара Загора,Стара Загора,с. Хан Аспарухово
68744,Шумен,Нови пазар,с. Стан
68758,Монтана,Лом,с. Станево
68761,Търговище,Омуртаг,с. Станец
68775,София,Годеч,с. Станинци
68789,Кюстендил,Дупница,гр. Дупница
68792,Благоевград,Благоевград,с. Логодаж
68802,Шумен,Хитрино,с. Становец
68816,Габрово,Дряново,с. Станча
68823,Габрово,Трявна,с. Станчов хан
68833,Перник,Брезник,с. Станьовци
68847,Шумен,Върбица,с. Станянци
68850,Стара Загора,Стара Загора,гр. Стара Загора
68864,Сливен,Сливен,с. Стара река
68878,Ямбол,Тунджа,с. Стара река
68881,Търговище,Антоново,с. Стара речка
68895,Кърджали,Кирково,с. Старейшино
68919,Габрово,Габрово,с. Старилковци
68936,Кърджали,Крумовград,с. Стари чал
68953,Кърджали,Кирково,с. Старово
68967,Пловдив,Хисаря,с. Старо Железаре
68970,Стара Загора,Стара Загора,с. Старозагорски бани
68984,Кърджали,Кърджали,с. Старо място
68998,Варна,Долни чифлик,с. Старо Оряхово
69002,Видин,Кула,с. Старопатица
69016,Пловдив,Хисаря,с. Старосел
69020,Варна,Провадия,с. Староселец
69047,Разград,Исперих,с. Старо селище
69050,Враца,Мездра,с. Старо село
69064,Перник,Радомир,с. Старо село
69078,Силистра,Тутракан,с. Старо село
69081,Сливен,Сливен,с. Старо село
69095,Плевен,Искър,с. Староселци
69105,Смолян,Златоград,с. Старцево
69119,Благоевград,Петрич,с. Старчево
